"name_code","Kingdom_C","Phylum_C","Class_C","Order_C","Family_C","Genus_C","Species","ForestConservation","Unusual","ScientificName_C","ScientificName","Latitude","Longitude","Country_C","County_C","iPrecision ","InstitutionCode","CollectedDateTime"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/4/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/4/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/4/28 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/2/25 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/4/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/1/28 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/2/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380235","動物界","脊索動物門","鳥綱","鸛形目","鷸科","杓鷸屬","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata","0","0","","","0","asiz","2001/3/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/4/29 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/4/29 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.46","120.45","","","0","asiz","2001/2/1 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.43","120.48","","","0","asiz","2001/1/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.43","120.48","","","0","asiz","2001/1/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.45","120.44","","","0","asiz","2001/2/1 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.45","120.44","","","0","asiz","2001/2/26 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.42","120.5","","","0","asiz","2001/1/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.42","120.5","","","0","asiz","2001/2/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.42","120.51","","","0","asiz","2001/3/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.42","120.51","","","0","asiz","2001/4/30 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.45","120.49","","","0","asiz","2001/3/26 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.45","120.49","","","0","asiz","2001/3/26 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","22.45","120.5","","","0","asiz","2001/3/26 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/1/15 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/1/15 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/1/15 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/2/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/2/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/2/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/2/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/2/24 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/3/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/3/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/3/31 1:1"
"380162","動物界","脊索動物門","鳥綱","鸛形目","燕鴴科","燕鴴屬","maldivarum","III","","燕鴴","Glareola maldivarum","0","0","","","0","asiz","2001/3/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/3/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/3/31 1:1"
"380368","動物界","脊索動物門","鳥綱","雀形目","伯勞科","伯勞屬","cristatus","III","","紅尾伯勞","Lanius cristatus","0","0","","","0","asiz","2001/3/31 1:1"
